Sample in Buffer,Sample in Window,TRIGGER,u_ila_1_transfer_cnt_1[1:1],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/transfer_cnt[2:2],u_ila_1_transfer_cnt[15:3],i_system_wrapper/system_i/csi_to_axis_0_m_axis_tdata[31:0],i_system_wrapper/system_i/axis_data_fifo_0_M_AXIS_TDATA[31:0],i_system_wrapper/system_i/csi2_d_phy_rx_0_RX_MIPI_PPI_DL3_RXDATAHS[7:0],i_system_wrapper/system_i/csi2_d_phy_rx_0_RX_MIPI_PPI_DL2_RXDATAHS[7:0],i_system_wrapper/system_i/csi2_d_phy_rx_0_RX_MIPI_PPI_DL0_RXDATAHS[7:0],u_ila_1_axis_data_fifo_0_axis_data_count_1[11:0],u_ila_1_axis_data_fifo_0_axis_data_count_2[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_3[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_4[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_5[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_6[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_7[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_8[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_9[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_10[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_11[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_12[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_13[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_14[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_15[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_16[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_17[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_18[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_19[11:11],u_ila_1_axis_data_fifo_0_axis_data_count_20[11:11],u_ila_1_axis_data_fifo_0_axis_data_count[11:11],i_system_wrapper/system_i/csi2_d_phy_rx_0_RX_MIPI_PPI_DL1_RXDATAHS[7:0],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_size_1[0:0],u_ila_1_packet_size[1:1],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_size[15:2],i_system_wrapper/system_i/axis_data_fifo_0_M_AXIS_TLAST,i_system_wrapper/system_i/axis_data_fifo_0_M_AXIS_TREADY,i_system_wrapper/system_i/axis_data_fifo_0_M_AXIS_TUSER,i_system_wrapper/system_i/axis_data_fifo_0_M_AXIS_TVALID,u_ila_1_axis_data_fifo_0_s_axis_tready,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_CL_ENABLE_1,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_CL_RXCLKACTIVEHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_CL_STOPSTATE,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_CL_ENABLE_2,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL0_RXACTIVEHS_1,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL0_RXSYNCHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL0_RXACTIVEHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_CL_ENABLE_3,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL1_RXACTIVEHS_1,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL1_RXSYNCHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL1_RXACTIVEHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_CL_ENABLE_4,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL2_RXACTIVEHS_1,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL2_RXSYNCHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL2_RXACTIVEHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_CL_ENABLE,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL3_RXACTIVEHS_1,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL3_RXSYNCHS,u_ila_1_csi2_d_phy_rx_0_RX_MIPI_PPI_DL3_RXACTIVEHS,i_system_wrapper/system_i/csi_to_axis_0_m_axis_tlast,i_system_wrapper/system_i/csi_to_axis_0_m_axis_tuser,i_system_wrapper/system_i/csi_to_axis_0_m_axis_tvalid,i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0__1[0:0],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0__2[1:1],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0__3[2:2],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0__4[3:3],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0__5[4:4],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0__6[5:5],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0__7[6:6],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/packet_id_reg_n_0_[7:7],i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/start_of_frame,i_system_wrapper/system_i/csi_to_axis_0/U0/parser_inst/start_of_line
7433,7433,0,0,1,0091,040404e4,0404f604,48,4,71,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7434,7434,0,0,1,0091,04063504,0404f604,64,3,3,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7435,7435,0,0,1,0091,03490404,0404f604,128,191,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7436,7436,0,0,1,0091,39040404,0404f604,51,4,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7437,7437,0,0,1,0091,04040403,0404f604,64,5,2,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7438,7438,0,0,1,0091,04040447,0404f604,48,4,214,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7439,7439,0,0,1,0091,03034003,0404f604,64,4,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7440,7440,0,0,1,0091,04bf0404,0404f604,128,127,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7441,7441,0,0,1,0091,38040304,0404f604,64,4,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7442,7442,0,0,1,0091,03050402,0404f604,64,4,2,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7443,7443,0,0,1,0091,040403d6,0404f604,64,4,251,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7444,7444,0,0,1,0091,03049904,0404f604,64,4,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7445,7445,0,0,1,0091,047f0404,0404f604,80,116,5,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7446,7446,0,0,1,0091,08040404,0404f604,48,4,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7447,7447,0,0,1,0091,04040302,0404f604,80,5,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7448,7448,0,0,1,0091,040404fb,0404f604,64,3,172,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7449,7449,0,0,1,0091,04046404,0404f604,64,6,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7450,7450,0,0,1,0091,04740405,0404f604,32,173,3,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7451,7451,0,0,1,0091,05040404,0404f604,15,3,4,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7452,7452,0,0,1,0091,03050304,0404f604,0,255,225,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7453,7453,0,0,1,0091,050304ac,0404f604,0,255,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7454,7454,0,0,1,0091,04065e04,0404f604,0,255,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7455,7455,0,0,1,0091,04ad0403,0404f604,0,255,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7456,7456,0,0,1,0091,f2030404,0404f604,0,255,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7457,7457,0,0,1,0091,00ffc1e1,0404f604,0,255,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
7458,7458,0,0,1,0091,00ff0000,0404f604,0,159,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7459,7459,0,0,1,0091,00ff0000,0404f604,160,1,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7460,7460,0,0,1,0091,00ff0000,0404f604,224,0,128,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7461,7461,0,0,1,0091,00ff0000,0404f604,203,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7462,7462,0,0,1,0091,00ff0000,0404f604,15,0,168,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7463,7463,0,0,1,0091,00ff0000,0404f604,28,0,170,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7464,7464,0,0,1,0091,00ff0000,0404f604,254,0,168,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7465,7465,0,0,1,0091,00ff0000,0404f604,252,0,138,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7466,7466,0,0,1,0091,00ff0000,0404f604,240,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7467,7467,0,0,1,0091,00ff0000,0404f604,225,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7468,7468,0,0,1,0091,00ff0000,0404f604,207,0,170,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7469,7469,0,0,1,0091,00ff0000,0404f604,31,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7470,7470,0,0,1,0091,00ff0000,0404f604,31,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7471,7471,0,0,1,0091,00ff0000,0404f604,254,0,168,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7472,7472,0,0,1,0091,00ff0000,0404f604,252,0,138,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7473,7473,0,0,1,0091,00ff0000,0404f604,224,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7474,7474,0,0,1,0091,00ff0000,0404f604,225,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7475,7475,0,0,1,0091,00ff0000,0404f604,223,0,170,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7476,7476,0,0,1,0091,00ff0000,0404f604,15,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7477,7477,0,0,1,0091,00ff0000,0404f604,30,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7478,7478,0,0,1,0091,00ff0000,0404f604,254,0,168,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7479,7479,0,0,1,0091,00ff0000,0404f604,252,0,138,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7480,7480,0,0,1,0091,00ff0000,0404f604,224,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7481,7481,0,0,1,0091,00ff0000,0404f604,225,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7482,7482,0,0,1,0091,00ff0000,0404f604,207,0,170,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7483,7483,0,0,1,0091,00ff0000,0404f604,31,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7484,7484,0,0,1,0091,00ff0000,0404f604,30,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7485,7485,0,0,1,0091,00ff0000,0404f604,254,0,168,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7486,7486,0,0,1,0091,00ff0000,0404f604,253,0,138,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7487,7487,0,0,1,0091,00ff0000,0404f604,252,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7488,7488,0,0,1,0091,00ff0000,0404f604,225,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7489,7489,0,0,1,0091,00ff0000,0404f604,223,0,170,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7490,7490,0,0,1,0091,00ff0000,0404f604,31,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7491,7491,0,0,1,0091,00ff0000,0404f604,31,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7492,7492,0,0,1,0091,00ff0000,0404f604,254,0,168,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7493,7493,0,0,1,0091,00ff0000,0404f604,252,0,138,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7494,7494,0,0,1,0091,00ff0000,0404f604,224,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7495,7495,0,0,1,0091,00ff0000,0404f604,225,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7496,7496,0,0,1,0091,00ff0000,0404f604,207,0,170,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7497,7497,0,0,1,0091,00ff0000,0404f604,143,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7498,7498,0,0,1,0091,00ff0000,0404f604,31,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7499,7499,0,0,1,0091,00ff0000,0404f604,252,0,168,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7500,7500,0,0,1,0091,00ff0000,0404f604,252,0,138,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7501,7501,0,0,1,0091,00ff0000,0404f604,240,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7502,7502,0,0,1,0091,00ff0000,0404f604,225,0,136,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7503,7503,0,0,1,0091,00ff0000,0404f604,207,0,170,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0124,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
